synth_id,reference_synth_id,participant_id,prompt,prompt_descriptor,prompt_direction,delta_attack_1,delta_attack_2,delta_attack_3,delta_decay_1,delta_decay_2,delta_decay_3,delta_gain_2,delta_gain_3,delta_release_1,delta_release_2,delta_release_3,delta_sustain_1,delta_sustain_2,delta_sustain_3,delta_tuning_2,delta_tuning_3,param_attack_1,param_attack_2,param_attack_3,param_decay_1,param_decay_2,param_decay_3,param_gain_2,param_gain_3,param_release_1,param_release_2,param_release_3,param_sustain_1,param_sustain_2,param_sustain_3,param_tuning_2,param_tuning_3,ref_attack_1,ref_attack_2,ref_attack_3,ref_decay_1,ref_decay_2,ref_decay_3,ref_gain_2,ref_gain_3,ref_release_1,ref_release_2,ref_release_3,ref_sustain_1,ref_sustain_2,ref_sustain_3,ref_tuning_2,ref_tuning_3,bright,rough,percussive,clean,complex,sweet,smooth,warm,raw,harsh,metallic,aggressive,rich,hard,deep,thin,noisy,woody,clear,gritty,dull,mellow,dark,sharp,thick,big,plucky,note,semantic_factor_1,semantic_factor_2,semantic_factor_3,semantic_factor_4,semantic_factor_5,msi_complimented,msi_consider,msi_singer,msi_song_first_time,msi_mistakes,msi_performance_differences,msi_recognising_familiar,msi_out_of_time,msi_out_of_tune,msi_sing_in_tune,msi_identify_genre,msi_practice_years,msi_practice_hours,msi_theory,msi_instrument_training,msi_instruments_played,age,country_childhood,country_residence,stft_mag_centroid_median,stft_mag_centroid_iqr,stft_mag_spread_median,stft_mag_spread_iqr,stft_mag_skewness_median,stft_mag_skewness_iqr,stft_mag_kurtosis_median,stft_mag_kurtosis_iqr,stft_mag_decrease_median,stft_mag_decrease_iqr,stft_mag_frame_erg_median,stft_mag_frame_erg_iqr,stft_mag_flatness_median,stft_mag_flatness_iqr,stft_mag_crest_median,stft_mag_crest_iqr,stft_pow_centroid_median,stft_pow_centroid_iqr,stft_pow_spread_median,stft_pow_spread_iqr,stft_pow_skewness_median,stft_pow_skewness_iqr,stft_pow_kurtosis_median,stft_pow_kurtosis_iqr,stft_pow_decrease_median,stft_pow_decrease_iqr,stft_pow_frame_erg_median,stft_pow_frame_erg_iqr,stft_pow_flatness_median,stft_pow_flatness_iqr,stft_pow_crest_median,stft_pow_crest_iqr,bark_centroid_median,bark_centroid_iqr,bark_spread_median,bark_spread_iqr,bark_skewness_median,bark_skewness_iqr,bark_kurtosis_median,bark_kurtosis_iqr,bark_decrease_median,bark_decrease_iqr,bark_frame_erg_median,bark_frame_erg_iqr,bark_flatness_median,bark_flatness_iqr,bark_crest_median,bark_crest_iqr,harmonic_centroid_median,harmonic_centroid_iqr,harmonic_spread_median,harmonic_spread_iqr,harmonic_skewness_median,harmonic_skewness_iqr,harmonic_kurtosis_median,harmonic_kurtosis_iqr,harmonic_decrease_median,harmonic_decrease_iqr,harmonic_frame_erg_median,harmonic_frame_erg_iqr,harmonic_crest_median,harmonic_crest_iqr,harmonic_inharmonicity_median,harmonic_inharmonicity_iqr,harmonic_tri_1_median,harmonic_tri_1_iqr,harmonic_tri_2_median,harmonic_tri_2_iqr,harmonic_tri_3_median,harmonic_tri_3_iqr,harmonic_odd_to_even_ratio_median,harmonic_odd_to_even_ratio_iqr,harmonic_noisiness_median,harmonic_noisiness_iqr,log_attack_time,effective_duration,temporal_centroid,strong_decay,zero_crossing_rate,acoustic_component_1,acoustic_component_2,acoustic_component_3,acoustic_component_4,delta_acoustic_component_1,delta_acoustic_component_2,delta_acoustic_component_3,delta_acoustic_component_4
f33e90622b9b2ccde6c13f8341714dd0,9b6e48ced4013bb0dfda6ff233a0d784,244c2d1630959b79755a055342d8708c,less thick,thick,less,0.22,0.85,-0.03,0.17,0,0,-0.7,0,0.3,0,0.02,-0.1,0,-0.34,0.9895625,0.019395833,0.37,1,0.12,0.23,0.25,1,0,1,0.3,0.3,0.32,0,0.4,0.06,0.989583333,0.999979167,0.15,0.15,0.15,0.06,0.25,1,0.7,1,0,0.3,0.3,0.1,0.4,0.4,2.08E-05,0.980583333,1.2,-4.6,1.8,9.8,-3.9,7.8,4,-3,-7.8,-3.7,3.5,-5.5,-3.4,-7.7,-10,5.5,-6,-6.1,7,-6.1,-3.1,0.9,-5.2,-1.9,-5.9,-6.7,2.1,57,0.162812235,-1.550003122,0.353643388,1.710523118,-1.744331313,2,2,7,7,2,7,2,6,6,2,7,3,3,5,4,1,23,Ireland,United Kingdom,0.347999617,0.009049751,0.099389803,0.001277009,0.419574022,0.031207204,-0.750614643,0.029834628,-0.005588442,0.006259525,0.242170967,0.599417318,0.064982217,0.011745032,104.6536217,3.364864349,0.2047631,0.012451328,0.064971037,0.002452107,0.81890595,0.074845597,-0.43314743,0.089629889,-0.00165998,0.00409372,0.014303906,0.104005761,8.80E-05,3.32E-05,223.6740952,9.526035309,0.723267913,0.060104758,0.074693624,0.010582065,-0.666871667,0.303026959,-0.461908102,0.276765287,3.57E-05,8.95E-05,2.23E-08,1.60E-07,0.564208895,0.112827733,9.030918121,4.424695492,0.002778723,0.001276283,0.001741501,0.000837635,18.1548233,5.272674084,343.7867889,212.805397,-0.088545669,0.102579035,0.105963398,0.263003345,19.85426712,0.076630592,1.15E-06,1.58E-06,0.992713332,0.003831476,0.003256207,0.002199047,0.003874688,0.002657866,1.21E-05,1.71E-05,0.136207569,0.336392154,-1.190356374,1.199024916,0.461420119,108.270195,0.072344668,-3.392814677,-1.417162718,-1.270824491,-1.688939078,-0.221574697,0.684432208,-2.604659085,-3.114059429
a27f8fc30a48d1db26b273de969f9c5f,63a1c3b886d4ae02a7b4e85fa8ef6ef8,244c2d1630959b79755a055342d8708c,less rough,rough,less,0.66,0.9,0.63,-0.12,0.75,0,-0.55,-0.083,0.11,0.1,0.04,1,0.4,0.4,0,0,0.67,0.9,0.63,0.25,1,0.25,0,0,0.37,0.3,0.3,1,0.4,0.4,0.010416667,0.010416667,0.01,0,0,0.37,0.25,0.25,0.55,0.083,0.26,0.2,0.26,0,0,0,0.010416667,0.010416667,-2.9,-8.3,-10,2.8,-4.3,-2.8,10,3.5,0,-2.7,-9.2,-5,-2.5,-8.9,-1.1,-2.7,-1.5,1.2,-1.4,-1.7,1.6,2.9,0.8,-10,-3,4.4,-10,74,-0.768755039,-0.102782425,-2.031169046,0.252771881,-0.263118568,2,2,7,7,2,7,2,6,6,2,7,3,3,5,4,1,23,Ireland,United Kingdom,0.054402798,0.020580024,0.014497043,0.010191052,5.266884804,2.613698483,29.22289276,34.14673615,-0.015968485,0.014835007,0.697987437,1.2123034,0.087237358,0.059005812,212.0005035,11.85952759,0.026654782,2.98E-05,6.90E-06,8.22E-06,167.024704,36.92730713,42856.51172,31671.08594,-0.007698634,0.013371353,0.241208553,0.915457021,5.15E-05,6.92E-05,304.2780457,1.392364502,0.72773248,0.023710191,0.075410165,0.010829709,-0.679682553,0.101660252,-0.594210863,0.298468113,0.00010377,0.000173817,2.04E-07,7.25E-07,0.465859652,0.112508297,9.856591225,0.752518654,0.000237306,0.00020408,7.11E-05,7.43E-05,30.51368523,14.99617958,954.9508667,922.4189453,-0.182283133,0.169103339,0.450798303,0.783280849,19.9847908,0.020317078,2.91E-08,9.05E-08,0.999239445,0.001015902,0,0,0.000596221,0.00090201,3.41E-07,6.48E-07,0.247189134,0.425865412,-0.361522049,0.973650813,0.61579442,144.9492035,0.026648525,2.665721715,1.381304618,-1.364020706,-0.578469548,-5.514224309,-7.997445924,-0.665591267,-1.238025333
24aabae75a93f42a755d281453a4d83c,329522b13fb5300c5d215a0a9c06980c,244c2d1630959b79755a055342d8708c,less bright,bright,less,0.29,-0.59,0,0.29,-0.53,0.28,-0.384,0.15,0.12,0,0,-0.11,0.11,-0.2,-0.005541667,-0.008666667,0.44,0.27,0.15,0.54,0.25,0.53,0.083,0.15,0.42,0.3,0.3,0.29,0.4,0.2,0.002104167,0.00175,0.15,0.86,0.15,0.25,0.78,0.25,0.467,0,0.3,0.3,0.3,0.4,0.29,0.4,0.007645833,0.010416667,-6.3,5.5,2,-3.8,2.6,-1.2,-7.4,2,1.8,-6.8,-1.9,-2.9,-4,-0.6,3.2,2.5,-6.7,2.1,-6.3,3.5,2.7,2.7,3.4,-5.8,0,-2.1,1.8,74,-0.983394517,-0.190285075,0.688512925,-0.960557383,0.40535146,2,2,7,7,2,7,2,6,6,2,7,3,3,5,4,1,23,Ireland,United Kingdom,0.053524569,0.0192158,0.014076338,0.009611473,5.356089115,2.596610546,30.28287506,34.57254219,-0.010017227,0.007028378,0.248357937,0.354346827,0.085467428,0.056408588,206.0097504,11.96069336,0.026654785,2.97E-05,7.48E-06,7.82E-06,152.2560272,38.41641235,35889.94922,21128.90039,-0.002739328,0.00390833,0.030375566,0.118220486,5.31E-05,6.90E-05,303.6817017,1.456085205,0.728518665,0.024085641,0.075591378,0.011069842,-0.681301355,0.099662662,-0.575923681,0.29681468,3.79E-05,5.62E-05,2.62E-08,1.01E-07,0.471003145,0.111917466,9.994496346,0.640320778,0.000394365,0.000331305,9.29E-05,0.000107376,24.90478325,13.16736031,651.3588257,689.4638367,-0.108904518,0.069376096,0.159936488,0.229083747,19.93827629,0.057905197,5.96E-07,1.63E-06,0.99691391,0.002895236,0.002113489,0.003619393,0.00081534,0.001112109,4.44E-06,1.24E-05,0.088421449,0.12894161,-0.926518559,1.16371882,0.50502646,122.3580399,0.026648525,4.526823399,2.91140209,-1.108472119,0.261277485,1.537239849,1.641833622,-1.670398215,-1.580693679
4f3289236b2a840d072d08e122842946,33ac88e2dbd0fce911f2bb6eb64ef9b2,244c2d1630959b79755a055342d8708c,rougher,rough,more,0,0.8,-0.12,0.46,0.32,0,-0.4,0,-0.35,-0.31,-0.7,-0.02,0,0,0.10625,0.109375,0,0.8,0.03,0.96,0.57,0.25,0.6,1,0.3,0.69,0.3,0.27,0.4,0.4,0.3875,0.119791667,0,0,0.15,0.5,0.25,0.25,1,1,0.65,1,1,0.29,0.4,0.4,0.28125,0.010416667,-3.5,6.5,2.3,-4.8,3.3,-6,-3.6,5.9,1.6,1.2,-4.3,3.5,3.1,-0.8,4.4,-6.3,1.3,1,-4,6.8,3.2,-0.3,2.2,-3.4,3.4,1.7,-2.6,57,-0.465508787,0.753034429,-0.013242127,-1.262850767,1.087977475,2,2,7,7,2,7,2,6,6,2,7,3,3,5,4,1,23,Ireland,United Kingdom,0.080935359,0.040163916,0.010398728,0.005570552,2.26284337,1.586284399,9.062209129,14.0477047,-0.02765792,0.001926098,0.872686863,0.370249331,0.03038975,0.025560474,137.7125092,32.83675385,0.023968618,0.015950656,0.001864562,0.002849408,3.257078171,2.140655756,10.50492287,20.60302925,-0.009683951,0.004478416,0.32638216,0.35525988,1.52E-05,2.71E-05,321.0252686,26.20227051,0.73076725,0.028536141,0.07570722,0.017049514,-0.663027108,0.261847258,-0.689934969,0.575777531,0.00013173,5.38E-05,3.17E-07,2.70E-07,0.455404431,0.101769775,10.02683544,0.790830612,0.248013899,0.176413387,0.165558264,0.081679627,1.084231853,1.28197968,-0.764213085,3.38056457,-0.140461817,0.100193925,0.578698337,0.248460203,14.52058983,3.939586639,0.01099258,0.020317067,0.726029456,0.196979344,0.001895741,0.001061485,0.272793502,0.197803602,0.052463442,0.102877621,0.293988526,0.118323117,-1.338872313,1.241677999,0.480079442,177.5500793,0.043954648,-0.321196051,2.215984971,1.806127261,1.52930887,5.109601151,1.050491368,-0.418147078,2.454216009
82613a8934c36d49e89fe83ac2ebcdee,8dabb2ee845dd4ce8888af7f0d4daaa7,244c2d1630959b79755a055342d8708c,less rough,rough,less,0,0,0,0.75,0.75,0,0,0,0,0.53,-0.7,0.6,0.6,0.92,-0.976729167,-0.970854167,1,1,1,1,1,1,0,0,1,1,0.3,1,1,1,0.010416667,0.010416667,1,1,1,0.25,0.25,1,0,0,1,0.47,1,0.4,0.4,0.08,0.987145833,0.981270833,0,-5,-0.3,-0.3,-0.2,0.1,0.3,0.5,0,-0.8,0,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,-0.7,0,0,40,-0.090315408,-0.145463647,0.138076128,-0.003086436,-0.187870481,2,2,7,7,2,7,2,6,6,2,7,3,3,5,4,1,23,Ireland,United Kingdom,0.01459798,0.007008472,0.005790945,0.003666693,8.891378403,3.772128582,86.17620087,82.83873749,-0.007609647,0.005573315,0.160689592,0.226656543,0.030653762,0.019456438,260.1791687,5.436935425,0.003741576,2.37E-06,1.70E-06,7.92E-07,174.3332977,116.1010971,94651.40625,52742.47266,-0.001858088,0.002620883,0.014120302,0.043329135,5.14E-06,6.06E-06,370.4072571,1.335998535,0.736151576,0.141117781,0.072448157,0.048218023,-0.412362814,0.60097149,-1.006463647,1.10056144,2.19E-05,3.22E-05,1.01E-08,2.89E-08,0.411943316,0.332826771,9.984716415,3.106603622,0,0,0,0,0,0,-3,0,-0.091976866,0.068304058,0.114827558,0.164642198,20,0,0,0,1,0,0,0,0,0,0,0,0.043941952,0.062379379,-0.156607613,0.821904778,0.663148165,61.34238434,0.003755102,3.914768187,4.026800434,-3.60367284,1.208138335,0,0,0,0
b874d9bbe513c0cdb1391a8ac5206770,fa24e20a08ae0ea6310fe75312d46aa0,244c2d1630959b79755a055342d8708c,less thick,thick,less,-0.03,-0.15,-0.15,-0.05,-0.03,-0.43,-0.151,0.147,0,-0.42,0,0,-0.29,0,0.8368125,0.879854167,0.12,0,0,0.71,0.25,0.25,0.783,0.467,0.3,0.3,0.3,0.4,0.4,0.4,0.999979167,0.999979167,0.15,0.15,0.15,0.76,0.28,0.68,0.934,0.32,0.3,0.72,0.3,0.4,0.69,0.4,0.163166667,0.120125,7.1,1.1,-2.9,4.3,-3.7,4.3,3.5,-5.9,8,8.5,5.7,3.4,-2.8,-2.3,-9.9,9.9,3.9,-2.7,4.7,-3.5,-9.9,-10,-9.6,9.4,-9.2,-2.3,-0.3,40,1.590497396,-1.540937267,-0.024133946,1.163741166,0.238800833,2,2,7,7,2,7,2,6,6,2,7,3,3,5,4,1,23,Ireland,United Kingdom,0.082820944,0.006523296,0.012854378,0.003235935,1.733026147,0.760466754,5.354090691,5.051688671,-0.018938126,0.006162941,0.622506976,0.412936151,0.023017369,0.027344794,165.5009308,3.273696899,0.025264831,6.00E-05,0.003485486,6.91E-06,2.487466335,0.007213235,4.852194309,0.069427729,-0.006886194,0.004568203,0.171010792,0.247543734,6.25E-06,1.35E-05,326.1104736,1.544570923,0.733677506,0.103506655,0.073963724,0.035614241,-0.579294384,0.54657872,-0.751569748,1.202779233,9.52E-05,6.61E-05,1.67E-07,2.36E-07,0.481282055,0.257972136,10.11280441,2.228411674,0,0.000387861,0,0.000303978,0,35.01562881,-3,1231.663818,-0.171183467,0.054334268,0.397752196,0.259502038,20,0.011459351,0,3.56E-08,1,0.000573009,0,0,0,0.000534382,0,3.06E-08,0.224754781,0.148279712,-1.39280045,1.24052155,0.475782335,159.6092072,0.050485261,-2.713428894,0.399747639,1.750876519,-4.05028715,-0.180364114,0.968392025,0.12639233,-1.461774098
42438c6ae3560f1fa78c5357504ed91b,3aa5582fe44b0801a236f01afe6f654e,244c2d1630959b79755a055342d8708c,less thick,thick,less,0.21,0,-0.24,0.21,-0.25,0.02,-0.833,0.267,0,0,0,0,0,-0.33,0.937833333,0.601041667,0.36,0.15,0,0.64,0.25,0.25,0,1,0.3,0.3,0.3,0.4,0.4,0.4,0.94375,0.65625,0.15,0.15,0.24,0.43,0.5,0.23,0.833,0.733,0.3,0.3,0.3,0.4,0.4,0.73,0.005916667,0.055208333,3,-7.7,-7.2,4.8,-3.2,3.6,5.4,-4,5.5,4.6,-3.5,-6.3,-2.5,-5.6,-9.3,8.1,-3.8,-7.6,4.7,-7.3,-6.3,-5,-6.6,7.1,-8.8,5.2,-8.6,74,1.081844121,-1.189031409,-1.771657424,1.358727474,-0.839504766,2,2,7,7,2,7,2,6,6,2,7,3,3,5,4,1,23,Ireland,United Kingdom,0.265943035,0.005073853,0.131150328,0.003111944,0.953964204,0.018703416,-1.013715684,0.015288323,-0.009869309,0.003689826,0.53246367,0.415227614,0.080664869,0.041595707,152.1524887,5.81426239,0.090325959,3.11E-05,0.048465611,2.04E-05,3.177895784,0.000784934,8.122736454,0.004950285,-0.005067983,0.003969749,0.119528163,0.211262248,7.84E-05,7.72E-05,280.6836243,1.472702026,0.729360282,0.02227588,0.075497437,0.009528134,-0.684159696,0.092755258,-0.568854332,0.257310569,8.10E-05,6.45E-05,1.16E-07,2.04E-07,0.507648468,0.085034221,9.950376511,0.546659231,0.000905245,0.000672337,0.000246852,0.000182507,18.73770905,8.055891991,375.3336334,322.6662903,-0.153768942,0.057333525,0.317424744,0.249022707,19.92027569,0.069427967,2.42E-07,3.91E-07,0.996013761,0.003471419,0.001317686,0.002794873,0.002642295,0.002161956,1.84E-06,3.83E-06,0.215051666,0.166204907,-1.133625627,1.195170045,0.494183123,147.5746155,0.146702945,-3.438813066,-0.709900664,1.240372174,-3.313745384,-2.192028323,-0.675881505,-1.552158088,-3.646925703
1432163507db57a08fc8640a35fadad3,a16c605065ef285b583f9817bd97f293,244c2d1630959b79755a055342d8708c,less bright,bright,less,0.33,0.15,0,0.1,0.07,0.02,0.6,0.133,0.99,0.12,0.83,0,0.4,0,-0.3260625,-0.634708333,0.33,0.15,0,0.44,0.25,0.62,1,1,1,0.3,0.96,0,0.4,0,0.0176875,0.000708333,0,0,0,0.34,0.18,0.6,0.4,0.867,0.01,0.18,0.13,0,0,0,0.34375,0.635416667,-8.9,-0.5,-3.6,-7,3.6,-9.8,3.3,4.9,2.8,-6.9,-6.2,-3,3.2,-2.8,7.7,-9.6,-4.1,5.4,-4.8,-2.8,5.5,5.1,8.7,-9,4.8,5.5,-5.7,57,-1.587801292,1.069495393,-0.926852955,-1.218213079,0.726487646,2,2,7,7,2,7,2,6,6,2,7,3,3,5,4,1,23,Ireland,United Kingdom,0.018330884,0.009163796,0.003374719,0.004863238,11.53555536,9.975262165,148.0761566,316.147253,-0.01105113,0.017704054,0.112289801,0.401896615,0.020535725,0.029158383,132.6138992,28.99624062,0.010289077,0.000727185,1.56E-05,6.93E-06,8.112500191,16.08827686,1136.750732,2914.198631,-0.001282613,0.004581601,0.004644167,0.056109531,7.25E-06,2.36E-05,288.9407959,56.98559189,0.7288692,0.051642627,0.073538955,0.024211925,-0.633547455,0.256113142,-0.706503749,0.665958285,1.53E-05,5.73E-05,5.48E-09,6.80E-08,0.407371327,0.163771965,10.1478796,1.833479404,0.006881399,0.002854482,0.001102524,0.000559325,10.00599957,8.496699214,203.2884064,216.6884212,-0.072767094,0.098614584,0.064577729,0.203910977,18.84141636,0.666294098,0.00027865,0.000374694,0.942070782,0.03331469,0.054512799,0.033638202,0.003445056,0.002619331,4.38E-07,2.00E-06,0.050770968,0.19567606,-1.267314553,1.207256198,0.461749941,107.1605682,0.010013605,1.761607052,1.569002324,2.111421367,2.287067583,-1.949262972,-4.384185222,0.009498923,0.625117478
1607254a1fac7ed0f06350e2afb4d6d7,4d7effcc2d076955dbef0959cc92b709,244c2d1630959b79755a055342d8708c,less bright,bright,less,0.95,0.68,0.98,0,-0.21,0,-0.617,-0.503,0,0,0,-0.31,-0.47,-0.6,-0.004166667,-0.010041667,1,0.85,1,0.25,0.25,0.25,0.017,0.317,0.3,0.3,0.3,0.4,0.4,0.4,0.00625,0.000375,0.05,0.17,0.02,0.25,0.46,0.25,0.634,0.82,0.3,0.3,0.3,0.71,0.87,1,0.010416667,0.010416667,-8.6,-8.9,-9.6,-5.4,-1.5,-8.5,8.4,4.8,2.2,-5.4,-2.9,-0.6,9.2,-2.7,10,-8,-0.1,-5.9,-6.6,4.8,-3.9,5.4,10,-7.3,8.3,8.4,-9,40,-0.937867232,1.62230886,-1.725511184,-0.827837599,0.589459089,2,2,7,7,2,7,2,6,6,2,7,3,3,5,4,1,23,Ireland,United Kingdom,0.014219014,0.00722391,0.005599474,0.003830053,9.050548077,4.090232611,89.34507751,91.25756264,-0.006093269,0.005101182,0.100218952,0.164788284,0.029759079,0.02034768,257.0534058,8.23752594,0.003737268,9.99E-05,1.70E-06,8.21E-07,172.0076752,118.9916363,93881.48047,47022.30176,-0.00115863,0.001905795,0.005700577,0.021533069,5.12E-06,6.52E-06,369.534256,4.530143738,0.734815806,0.136862516,0.07197253,0.047884321,-0.413005456,0.627480946,-1.013460815,1.190924883,1.33E-05,2.15E-05,4.02E-09,1.53E-08,0.41071251,0.318579793,10.07717037,3.018757343,0,6.97E-05,0,2.11E-05,0,17.53811502,-3,308.5856552,-0.073436353,0.05960659,0.073013894,0.118241275,20,0.00152874,0,6.54E-10,1,7.64E-05,0,0,0,0,0,0,0.027205057,0.046169995,-0.16448915,0.828344643,0.657167494,53.1243782,0.003755102,6.511862405,3.871941477,-2.398313146,0.991245989,3.655751169,2.394774317,-4.224745433,-1.392172599
d6a9dac1816f1c9569de94851a63c580,2b86b372f48574a5d803645e6b1d4e7b,2984ef4e3232591b73d29c34bf390a13,less thick,thick,less,-0.29,0,-0.03,0,-0.02,0,-0.466,-0.484,-0.14,-0.11,-0.34,0,-0.04,-0.19,-0.001729167,-0.0069375,0.15,0.15,0.15,0.25,0.25,0.25,0,0,0.3,0.3,0.3,0.4,0.4,0.4,2.08E-05,2.08E-05,0.44,0.15,0.18,0.25,0.27,0.25,0.466,0.484,0.44,0.41,0.64,0.4,0.44,0.59,0.00175,0.006958333,-7,-6.8,-3.4,10,-10,3.1,8.8,-6.8,-6.5,-7.8,-8.9,-6.2,-8.7,-5,-8,10,-10,-4.5,8.1,-10,7.9,5.1,0,-4.4,-10,-11.1,-2.6,74,-0.884856077,-2.331774256,-0.640635237,1.813954247,-0.703663877,3,1,6,5,2,6,3,7,6,3,6,5,6,3,7,6,24,United Kingdom,United Kingdom,0.054009447,0.019978848,0.014303634,0.0098809,5.307753563,2.479576707,29.7050209,32.04176283,-0.009056418,0.000116238,0.218992501,0.000122339,0.086271387,0.05716962,211.9284058,11.33444595,0.026654163,2.91E-05,6.75E-06,8.07E-06,167.8111038,37.89582062,42960.08398,29633.85449,-0.002415304,1.29E-06,0.023797453,8.78E-05,5.04E-05,6.78E-05,304.3517914,1.328323364,0.730622619,0.02438122,0.075700432,0.011045529,-0.689825684,0.108028322,-0.582578301,0.293195486,3.33E-05,3.90E-06,1.99E-08,2.19E-09,0.461839035,0.109763958,9.99109602,0.604781628,0.000214914,0.000309676,5.79E-05,0.000106959,28.65550709,38.17774773,854.3213501,1505.814911,-0.102250464,0.0002208,0.141817398,0.000615913,19.98578644,0.024960518,1.62E-08,5.66E-08,0.999289274,0.001248017,0,0,0.000523551,0.000930836,2.91E-07,6.58E-07,0.077316657,0.000563968,-1.785901308,1.241950154,0.470321834,90.024086,0.026648525,4.176994986,1.603187187,-1.857001308,0.818018312,3.877748616,3.787680029,-1.792180216,0.548845558
380cea7d50c994ffb55a633293066916,9c2154ac2c722d5075ca4a54a9b12d2f,2984ef4e3232591b73d29c34bf390a13,rougher,rough,more,0.1,0.66,0.56,-0.07,0.56,0.29,0.617,0.85,0.39,0.92,0.17,0.91,0.84,1,0.001395833,0.353125,0.28,0.66,0.56,0.25,0.58,0.9,0.934,1,1,0.98,1,1,0.84,1,0.0118125,0.363541667,0.18,0,0,0.32,0.02,0.61,0.317,0.15,0.61,0.06,0.83,0.09,0,0,0.010416667,0.010416667,7.3,9.1,-4.7,-7.6,7.7,-6.1,-8.7,-3.8,7.2,8.6,10,8.2,3.7,8.4,3,-2.5,5.1,-4.9,-7.8,6.7,-8.2,-8.1,-5.2,8.5,5.6,5.5,-6.6,74,1.558590993,0.769152964,-0.735243834,-1.502333809,1.325530221,3,1,6,5,2,6,3,7,6,3,6,5,6,3,7,6,24,United Kingdom,United Kingdom,0.342424363,0.033125013,0.090531535,0.005521871,0.503697872,0.145886555,-0.664089441,0.118116975,-0.02278815,0.00269761,1.369766831,0.042684793,0.071791328,0.019980479,49.31504059,19.09926033,0.211682945,0.043589406,0.061749574,0.007912895,0.887541294,0.318933547,-0.214597702,0.523313046,-0.009071735,0.001246098,0.206533611,0.102650411,0.000243977,0.000176322,130.7335815,49.99101257,0.727286816,0.017769307,0.075422123,0.004217554,-0.68468833,0.069591731,-0.549137115,0.112143517,0.0002029,1.88E-05,7.39E-07,9.44E-08,0.555248439,0.041314691,9.853996277,0.773643494,0.022012474,0.009261128,0.001138926,0.000448659,2.139449596,1.420798779,9.926347733,12.2915659,-0.246280029,0.007514231,0.44283244,0.058446869,13.00810623,2.679620266,0.009400276,0.007484013,0.650405288,0.133981049,0.348057151,0.134279847,0.001910055,0.001795059,0.201108575,0.164589908,0.904482812,0.21107161,-1.166016459,1.215714335,0.516707957,204.3585663,0.236027211,-4.288818589,-4.176695165,0.554484424,0.504375894,-8.793399295,-6.12371979,2.102714373,-1.518028039
f3d932ed3e5c3df65c300eeb0d7d84bd,5cd5e39083599b8ffaf8a786a44c5854,2984ef4e3232591b73d29c34bf390a13,less rough,rough,less,-0.34,0,0,-0.53,0,-0.55,-0.517,-0.283,-0.33,0.15,-0.45,-0.18,-0.6,-0.18,0,-0.041666667,0.15,1,1,0.25,0.25,0.25,0.183,0.117,0.3,0.89,0.3,0.4,0.4,0.4,0.010416667,0.010416667,0.49,1,1,0.78,0.25,0.8,0.7,0.4,0.63,0.74,0.75,0.58,1,0.58,0.010416667,0.052083333,-2.9,-5,-1.8,-1.8,-2.3,-3.1,2.3,2.9,-3.6,-3.1,-3.4,-2,-3.3,-3,-3.7,-2.8,-2,1.2,-4,-1.7,2.9,4.2,3.4,-2.1,2.2,0,-1.6,40,-0.696009172,-0.184339195,-0.234824384,-0.374590182,-0.329992812,3,1,6,5,2,6,3,7,6,3,6,5,6,3,7,6,24,United Kingdom,United Kingdom,0.013800403,0.006657926,0.005348409,0.003499153,9.270914078,3.894355774,93.81623077,88.03083229,-0.009013979,0.00021023,0.218687221,0.005112506,0.028385651,0.018630107,255.81633,6.693962097,0.003742594,2.77E-05,1.64E-06,7.35E-07,161.2055664,114.24757,89697.5625,45355.42285,-0.002528696,5.90E-05,0.026766216,0.000704064,4.59E-06,5.72E-06,369.8040771,5.403587341,0.731452495,0.138037518,0.07600883,0.047388189,-0.437313884,0.620248698,-1.016535223,1.165646613,3.21E-05,2.46E-05,2.13E-08,1.84E-08,0.413048953,0.312309317,10.14079857,2.971293449,0,0,0,0,0,0,-3,0,-0.10789343,0.000641836,0.157924213,0.002012398,20,0,0,0,1,0,0,0,0,0,0,0,0.060933903,0.004433721,-1.770537019,1.241496563,0.470222801,89.88024902,0.003755102,4.537431791,3.254795288,-1.545125424,0.740161873,2.657670602,3.153078311,-1.719557766,0.126006211
